fit_session,model,head,column,coefficient,exact_zero,nonzero_but_rounds_to_6dp_zero
2022-04-01,M2,p10,D03_spline_0,-0.19998546555816085,False,False
2022-04-01,M2,p10,D03_spline_1,0.3232650530784885,False,False
2022-04-01,M2,p10,D03_spline_2,-0.17424416136980053,False,False
2022-04-01,M2,p10,E01_spline_0,0.0539315543695858,False,False
2022-04-01,M2,p10,E01_spline_1,-0.13131157502955185,False,False
2022-04-01,M2,p10,E01_spline_2,0.1516141820536376,False,False
2022-04-01,M2,p10,F01_spline_0,0.05059226069122741,False,False
2022-04-01,M2,p10,F01_spline_1,-0.33879282564262375,False,False
2022-04-01,M2,p10,F01_spline_2,0.17745193847204369,False,False
2022-04-01,M2,p10,F02_spline_0,-0.2032728788330619,False,False
2022-04-01,M2,p10,F02_spline_1,-0.055869661722144984,False,False
2022-04-01,M2,p10,F02_spline_2,-0.06617447974801201,False,False
2022-04-01,M2,p10,F03_spline_0,0.1763310837985236,False,False
2022-04-01,M2,p10,F03_spline_1,0.08332659100935239,False,False
2022-04-01,M2,p10,F03_spline_2,-0.06967132476479551,False,False
2022-04-01,M2,p10,F04_spline_0,0.2780839716406697,False,False
2022-04-01,M2,p10,F04_spline_1,-0.12073348876160359,False,False
2022-04-01,M2,p10,F04_spline_2,0.05956579296681626,False,False
2022-04-01,M2,p10,I01,-0.08928212655027988,False,False
2022-04-01,M2,p10,I02,0.1452674852387313,False,False
2022-04-01,M2,p10,I03,-0.025940422737447868,False,False
2022-04-01,M2,p10,I04,-0.08292466876559046,False,False
2022-04-01,M2,p10,I05,0.2624375301104739,False,False
2022-04-01,M2,p10,I06,0.046845962424570745,False,False
2022-05-02,M1,mu5,A01,0.00646040751399179,False,False
2022-05-02,M1,mu5,A02,-0.0020060705002309795,False,False
2022-05-02,M1,mu5,A03,0.0071508592749648684,False,False
2022-05-02,M1,mu5,A04,-0.0029713570808792013,False,False
2022-05-02,M1,mu5,A05,0.0018835080088572679,False,False
2022-05-02,M1,mu5,B01,0.004532833743061261,False,False
2022-05-02,M1,mu5,B02,0.005712637425989938,False,False
2022-05-02,M1,mu5,B03,-0.0007897526606303551,False,False
2022-05-02,M1,mu5,C01,0.002678263656558626,False,False
2022-05-02,M1,mu5,C02,0.004661674295073756,False,False
2022-05-02,M1,mu5,C03,-0.0005691445974655933,False,False
2022-05-02,M1,mu5,D01,-0.001092834364664028,False,False
2022-05-02,M1,mu5,D02,0.0002335758301855354,False,False
2022-05-02,M1,mu5,D03,0.0048569070154018896,False,False
2022-05-02,M1,mu5,E01,-0.0025492933255854976,False,False
2022-05-02,M1,mu5,F01,-0.0004076148639488748,False,False
2022-05-02,M1,mu5,F02,0.004769648718049428,False,False
2022-05-02,M1,mu5,F03,0.001434451220874333,False,False
2022-05-02,M1,mu5,F04,0.005247966224891298,False,False
2022-05-02,M1,q90,A01,-0.00030464623360831325,False,False
2022-05-02,M1,q90,A02,0.0,True,False
2022-05-02,M1,q90,A03,-0.011033419781476957,False,False
2022-05-02,M1,q90,A04,0.017412411905095487,False,False
2022-05-02,M1,q90,A05,0.0,True,False
2022-05-02,M1,q90,B01,0.0,True,False
2022-05-02,M1,q90,B02,0.0,True,False
2022-05-02,M1,q90,B03,0.0,True,False
2022-05-02,M1,q90,C01,0.0,True,False
2022-05-02,M1,q90,C02,0.0,True,False
2022-05-02,M1,q90,C03,0.0,True,False
2022-05-02,M1,q90,D01,0.00475057638040895,False,False
2022-05-02,M1,q90,D02,0.0,True,False
2022-05-02,M1,q90,D03,-0.010154556566636894,False,False
2022-05-02,M1,q90,E01,0.0006311288137713139,False,False
2022-05-02,M1,q90,F01,0.0,True,False
2022-05-02,M1,q90,F02,-0.003973152165978846,False,False
2022-05-02,M1,q90,F03,0.0,True,False
2022-05-02,M1,q90,F04,0.0,True,False
2022-05-02,M1,p10,A01,-0.181091949454099,False,False
2022-05-02,M1,p10,A02,0.03715808704329373,False,False
2022-05-02,M1,p10,A03,-0.31983581192588373,False,False
2022-05-02,M1,p10,A04,0.2242105755945042,False,False
2022-05-02,M1,p10,A05,0.10106921789902942,False,False
2022-05-02,M1,p10,B01,0.09555791937237232,False,False
2022-05-02,M1,p10,B02,-0.19315671750117777,False,False
2022-05-02,M1,p10,B03,0.30490548957446845,False,False
2022-05-02,M1,p10,C01,-0.04815494141250614,False,False
2022-05-02,M1,p10,C02,-0.06886928063335755,False,False
2022-05-02,M1,p10,C03,0.08446382798827937,False,False
2022-05-02,M1,p10,D01,0.1067992751627675,False,False
2022-05-02,M1,p10,D02,-0.1394239003788323,False,False
2022-05-02,M1,p10,D03,-0.307659664376202,False,False
2022-05-02,M1,p10,E01,0.1710865725595897,False,False
2022-05-02,M1,p10,F01,0.23753776128657225,False,False
2022-05-02,M1,p10,F02,-0.08003831413010852,False,False
2022-05-02,M1,p10,F03,-0.18314965076620196,False,False
2022-05-02,M1,p10,F04,-0.2757843655019184,False,False
2022-05-02,M2,mu5,A01_spline_0,-0.022068031415078355,False,False
2022-05-02,M2,mu5,A01_spline_1,0.0012535067688469385,False,False
2022-05-02,M2,mu5,A01_spline_2,-0.0007588326868257174,False,False
2022-05-02,M2,mu5,A02_spline_0,0.004929331314889785,False,False
2022-05-02,M2,mu5,A02_spline_1,0.003410101727782791,False,False
2022-05-02,M2,mu5,A02_spline_2,0.0063434764055135505,False,False
2022-05-02,M2,mu5,A03_spline_0,-0.010119285664257871,False,False
2022-05-02,M2,mu5,A03_spline_1,0.0036352953518794815,False,False
2022-05-02,M2,mu5,A03_spline_2,0.0009819444378018761,False,False
2022-05-02,M2,mu5,A04_spline_0,0.0013229124871347538,False,False
2022-05-02,M2,mu5,A04_spline_1,0.003595926587037758,False,False
2022-05-02,M2,mu5,A04_spline_2,-0.0011747235958204964,False,False
2022-05-02,M2,mu5,A05_spline_0,-0.005634530559695759,False,False
2022-05-02,M2,mu5,A05_spline_1,0.0027389239057604782,False,False
2022-05-02,M2,mu5,A05_spline_2,0.00016224045737174824,False,False
2022-05-02,M2,mu5,B01_spline_0,-0.004261139443514753,False,False
2022-05-02,M2,mu5,B01_spline_1,-0.003407533325342791,False,False
2022-05-02,M2,mu5,B01_spline_2,-1.7114810940495676e-05,False,False
2022-05-02,M2,mu5,B02_spline_0,-0.0006225216376892849,False,False
2022-05-02,M2,mu5,B02_spline_1,-0.0003522068196696881,False,False
2022-05-02,M2,mu5,B02_spline_2,0.002376738656442505,False,False
2022-05-02,M2,mu5,B03_spline_0,0.004947944499706468,False,False
2022-05-02,M2,mu5,B03_spline_1,0.00015600735487441685,False,False
2022-05-02,M2,mu5,B03_spline_2,0.0026853050985003895,False,False
2022-05-02,M2,mu5,C01_spline_0,0.004768487578908753,False,False
2022-05-02,M2,mu5,C01_spline_1,-0.00784878885719651,False,False
2022-05-02,M2,mu5,C01_spline_2,-0.00377233602442655,False,False
2022-05-02,M2,mu5,C02_spline_0,0.001041641584072299,False,False
2022-05-02,M2,mu5,C02_spline_1,-0.0037869477265815724,False,False
2022-05-02,M2,mu5,C02_spline_2,-0.004289813670671692,False,False
2022-05-02,M2,mu5,C03_spline_0,-0.0019334171102148145,False,False
2022-05-02,M2,mu5,C03_spline_1,-0.002694304917482573,False,False
2022-05-02,M2,mu5,C03_spline_2,0.0037363057686836875,False,False
2022-05-02,M2,mu5,D01_spline_0,-0.0040944925160910335,False,False
2022-05-02,M2,mu5,D01_spline_1,0.0010419754872159639,False,False
2022-05-02,M2,mu5,D01_spline_2,-0.0034064257775457624,False,False
2022-05-02,M2,mu5,D02_spline_0,-0.0007439425358164455,False,False
2022-05-02,M2,mu5,D02_spline_1,-0.0013619251543377756,False,False
2022-05-02,M2,mu5,D02_spline_2,-0.004047689093856347,False,False
2022-05-02,M2,mu5,D03_spline_0,0.002111888990055993,False,False
2022-05-02,M2,mu5,D03_spline_1,-0.004149306661766355,False,False
2022-05-02,M2,mu5,D03_spline_2,0.0008744978129185362,False,False
2022-05-02,M2,mu5,E01_spline_0,0.001874556024767699,False,False
2022-05-02,M2,mu5,E01_spline_1,0.0013449002582799413,False,False
2022-05-02,M2,mu5,E01_spline_2,-0.006520486340183051,False,False
2022-05-02,M2,mu5,F01_spline_0,-0.0023911884347932173,False,False
2022-05-02,M2,mu5,F01_spline_1,0.0019386763231301692,False,False
2022-05-02,M2,mu5,F01_spline_2,-0.0009927232736342776,False,False
2022-05-02,M2,mu5,F02_spline_0,0.004798188331149658,False,False
2022-05-02,M2,mu5,F02_spline_1,-0.004832915166364064,False,False
2022-05-02,M2,mu5,F02_spline_2,0.0025548489825872253,False,False
2022-05-02,M2,mu5,F03_spline_0,-0.0015430370218404237,False,False
2022-05-02,M2,mu5,F03_spline_1,-0.0012298085876149604,False,False
2022-05-02,M2,mu5,F03_spline_2,0.0009948274756793481,False,False
2022-05-02,M2,mu5,F04_spline_0,-0.006801147492322046,False,False
2022-05-02,M2,mu5,F04_spline_1,-0.0005948039085843706,False,False
2022-05-02,M2,mu5,F04_spline_2,-0.00011427704583284932,False,False
2022-05-02,M2,mu5,I01,7.729332825778888e-05,False,False
2022-05-02,M2,mu5,I02,0.0035440784736574787,False,False
2022-05-02,M2,mu5,I03,0.0012550849107959366,False,False
2022-05-02,M2,mu5,I04,0.0015184413865255127,False,False
2022-05-02,M2,mu5,I05,-0.010344525722633328,False,False
2022-05-02,M2,mu5,I06,-0.0038422018317280787,False,False
2022-05-02,M2,q90,A01_spline_0,0.03059314694602697,False,False
2022-05-02,M2,q90,A01_spline_1,0.0,True,False
2022-05-02,M2,q90,A01_spline_2,0.0,True,False
2022-05-02,M2,q90,A02_spline_0,-0.0016934567794592323,False,False
2022-05-02,M2,q90,A02_spline_1,0.0,True,False
2022-05-02,M2,q90,A02_spline_2,0.0,True,False
2022-05-02,M2,q90,A03_spline_0,0.006625311176006925,False,False
2022-05-02,M2,q90,A03_spline_1,0.0,True,False
2022-05-02,M2,q90,A03_spline_2,0.0,True,False
2022-05-02,M2,q90,A04_spline_0,0.0,True,False
2022-05-02,M2,q90,A04_spline_1,0.0,True,False
2022-05-02,M2,q90,A04_spline_2,0.0,True,False
2022-05-02,M2,q90,A05_spline_0,0.0022736252730192856,False,False
2022-05-02,M2,q90,A05_spline_1,0.0,True,False
2022-05-02,M2,q90,A05_spline_2,0.0,True,False
2022-05-02,M2,q90,B01_spline_0,0.0,True,False
2022-05-02,M2,q90,B01_spline_1,0.0,True,False
2022-05-02,M2,q90,B01_spline_2,0.0,True,False
2022-05-02,M2,q90,B02_spline_0,0.0,True,False
2022-05-02,M2,q90,B02_spline_1,0.0,True,False
2022-05-02,M2,q90,B02_spline_2,0.0,True,False
2022-05-02,M2,q90,B03_spline_0,-0.001318780794353703,False,False
2022-05-02,M2,q90,B03_spline_1,0.0,True,False
2022-05-02,M2,q90,B03_spline_2,0.0,True,False
2022-05-02,M2,q90,C01_spline_0,-0.013110205095013271,False,False
2022-05-02,M2,q90,C01_spline_1,0.0,True,False
2022-05-02,M2,q90,C01_spline_2,0.0,True,False
2022-05-02,M2,q90,C02_spline_0,-0.0022876482292290734,False,False
2022-05-02,M2,q90,C02_spline_1,0.0,True,False
2022-05-02,M2,q90,C02_spline_2,0.0,True,False
2022-05-02,M2,q90,C03_spline_0,0.0,True,False
2022-05-02,M2,q90,C03_spline_1,0.0,True,False
2022-05-02,M2,q90,C03_spline_2,0.0,True,False
2022-05-02,M2,q90,D01_spline_0,0.0,True,False
2022-05-02,M2,q90,D01_spline_1,0.0,True,False
2022-05-02,M2,q90,D01_spline_2,0.0,True,False
2022-05-02,M2,q90,D02_spline_0,0.005550957082389643,False,False
2022-05-02,M2,q90,D02_spline_1,0.0,True,False
2022-05-02,M2,q90,D02_spline_2,0.0,True,False
2022-05-02,M2,q90,D03_spline_0,0.0,True,False
2022-05-02,M2,q90,D03_spline_1,0.002401680986436478,False,False
2022-05-02,M2,q90,D03_spline_2,0.0,True,False
2022-05-02,M2,q90,E01_spline_0,0.0,True,False
2022-05-02,M2,q90,E01_spline_1,0.0,True,False
2022-05-02,M2,q90,E01_spline_2,0.009006729296588476,False,False
2022-05-02,M2,q90,F01_spline_0,-0.005888119090388612,False,False
2022-05-02,M2,q90,F01_spline_1,0.0,True,False
2022-05-02,M2,q90,F01_spline_2,0.0,True,False
2022-05-02,M2,q90,F02_spline_0,0.0,True,False
2022-05-02,M2,q90,F02_spline_1,0.0,True,False
2022-05-02,M2,q90,F02_spline_2,0.0,True,False
2022-05-02,M2,q90,F03_spline_0,0.0,True,False
2022-05-02,M2,q90,F03_spline_1,0.0,True,False
2022-05-02,M2,q90,F03_spline_2,0.0,True,False
2022-05-02,M2,q90,F04_spline_0,0.007404547704424973,False,False
2022-05-02,M2,q90,F04_spline_1,0.0,True,False
2022-05-02,M2,q90,F04_spline_2,-0.004972695654832535,False,False
2022-05-02,M2,q90,I01,0.0,True,False
2022-05-02,M2,q90,I02,0.0,True,False
2022-05-02,M2,q90,I03,0.0,True,False
2022-05-02,M2,q90,I04,0.0,True,False
2022-05-02,M2,q90,I05,0.0,True,False
2022-05-02,M2,q90,I06,0.0,True,False
2022-05-02,M2,p10,A01_spline_0,0.5017161105293749,False,False
2022-05-02,M2,p10,A01_spline_1,-0.0412134482139173,False,False
2022-05-02,M2,p10,A01_spline_2,0.13263156571467513,False,False
2022-05-02,M2,p10,A02_spline_0,-0.1928319211452185,False,False
2022-05-02,M2,p10,A02_spline_1,-0.024840706085306075,False,False
2022-05-02,M2,p10,A02_spline_2,-0.06726493460647916,False,False
2022-05-02,M2,p10,A03_spline_0,0.5290644349200754,False,False
2022-05-02,M2,p10,A03_spline_1,-0.06225938099169564,False,False
2022-05-02,M2,p10,A03_spline_2,-0.10620274037068941,False,False
2022-05-02,M2,p10,A04_spline_0,-0.11134872792125067,False,False
2022-05-02,M2,p10,A04_spline_1,-0.15171239483941865,False,False
2022-05-02,M2,p10,A04_spline_2,0.09858587042689407,False,False
2022-05-02,M2,p10,A05_spline_0,0.16793093924482294,False,False
2022-05-02,M2,p10,A05_spline_1,-0.21471349184960287,False,False
2022-05-02,M2,p10,A05_spline_2,0.079680582438381,False,False
2022-05-02,M2,p10,B01_spline_0,-0.07946177356500553,False,False
2022-05-02,M2,p10,B01_spline_1,-0.03320648332504877,False,False
2022-05-02,M2,p10,B01_spline_2,0.16916392754876372,False,False
2022-05-02,M2,p10,B02_spline_0,0.06365426624900729,False,False
2022-05-02,M2,p10,B02_spline_1,-0.03159671288417451,False,False
2022-05-02,M2,p10,B02_spline_2,-0.09540456856067836,False,False
2022-05-02,M2,p10,B03_spline_0,-0.45219609894677193,False,False
2022-05-02,M2,p10,B03_spline_1,0.011205257063854336,False,False
2022-05-02,M2,p10,B03_spline_2,3.466182862134141e-05,False,False
2022-05-02,M2,p10,C01_spline_0,-0.398407216153175,False,False
2022-05-02,M2,p10,C01_spline_1,0.3755435428238348,False,False
2022-05-02,M2,p10,C01_spline_2,0.029301447009490708,False,False
2022-05-02,M2,p10,C02_spline_0,-0.3234694547737201,False,False
2022-05-02,M2,p10,C02_spline_1,0.053545191644968626,False,False
2022-05-02,M2,p10,C02_spline_2,0.19280521299455272,False,False
2022-05-02,M2,p10,C03_spline_0,-0.02029003206401575,False,False
2022-05-02,M2,p10,C03_spline_1,0.09841504386329233,False,False
2022-05-02,M2,p10,C03_spline_2,-0.19028220832446074,False,False
2022-05-02,M2,p10,D01_spline_0,0.04461249805643409,False,False
2022-05-02,M2,p10,D01_spline_1,0.04559118679576829,False,False
2022-05-02,M2,p10,D01_spline_2,-0.009716672841802998,False,False
2022-05-02,M2,p10,D02_spline_0,0.10532348853460223,False,False
2022-05-02,M2,p10,D02_spline_1,0.02945182793629818,False,False
2022-05-02,M2,p10,D02_spline_2,-0.011355725213156765,False,False
2022-05-02,M2,p10,D03_spline_0,-0.17985726677490735,False,False
2022-05-02,M2,p10,D03_spline_1,0.27802830491911334,False,False
2022-05-02,M2,p10,D03_spline_2,-0.1057412517849059,False,False
2022-05-02,M2,p10,E01_spline_0,0.06682566429014096,False,False
2022-05-02,M2,p10,E01_spline_1,-0.12774437966452096,False,False
2022-05-02,M2,p10,E01_spline_2,0.1376621578855702,False,False
2022-05-02,M2,p10,F01_spline_0,0.03714482628159555,False,False
2022-05-02,M2,p10,F01_spline_1,-0.3230322798681579,False,False
2022-05-02,M2,p10,F01_spline_2,0.17261871623368777,False,False
2022-05-02,M2,p10,F02_spline_0,-0.21938199478065545,False,False
2022-05-02,M2,p10,F02_spline_1,0.09364488045257066,False,False
2022-05-02,M2,p10,F02_spline_2,-0.044699037774541414,False,False
2022-05-02,M2,p10,F03_spline_0,0.1868722109192485,False,False
2022-05-02,M2,p10,F03_spline_1,0.05901977449361426,False,False
2022-05-02,M2,p10,F03_spline_2,-0.06627565468985698,False,False
2022-05-02,M2,p10,F04_spline_0,0.29867118727997705,False,False
2022-05-02,M2,p10,F04_spline_1,-0.055997179124863544,False,False
2022-05-02,M2,p10,F04_spline_2,-0.014021333328647132,False,False
2022-05-02,M2,p10,I01,-0.12393092956081467,False,False
2022-05-02,M2,p10,I02,0.128697921200499,False,False
2022-05-02,M2,p10,I03,-0.009347422305834116,False,False
2022-05-02,M2,p10,I04,-0.057119397073587055,False,False
2022-05-02,M2,p10,I05,0.27610666439594866,False,False
2022-05-02,M2,p10,I06,0.022494380926175114,False,False
2022-06-01,M1,mu5,A01,0.006466188743797527,False,False
2022-06-01,M1,mu5,A02,-0.001978104982752242,False,False
2022-06-01,M1,mu5,A03,0.007171679436520492,False,False
2022-06-01,M1,mu5,A04,-0.002992868666764422,False,False
2022-06-01,M1,mu5,A05,0.0018248580780894736,False,False
2022-06-01,M1,mu5,B01,0.004619178786321123,False,False
2022-06-01,M1,mu5,B02,0.0054979172960895745,False,False
2022-06-01,M1,mu5,B03,-0.0007485252429512085,False,False
2022-06-01,M1,mu5,C01,0.00236595816164211,False,False
2022-06-01,M1,mu5,C02,0.004654194070206148,False,False
2022-06-01,M1,mu5,C03,-0.0005103147801570493,False,False
2022-06-01,M1,mu5,D01,-0.001202370943817209,False,False
2022-06-01,M1,mu5,D02,0.00037255825662701255,False,False
2022-06-01,M1,mu5,D03,0.004768474474712221,False,False
2022-06-01,M1,mu5,E01,-0.002466190697579622,False,False
2022-06-01,M1,mu5,F01,-0.0006063159140495436,False,False
2022-06-01,M1,mu5,F02,0.0048855269872601905,False,False
2022-06-01,M1,mu5,F03,0.0014176426561808653,False,False
2022-06-01,M1,mu5,F04,0.005673218582239632,False,False
2022-06-01,M1,q90,A01,-0.0009576519177541785,False,False
2022-06-01,M1,q90,A02,0.0,True,False
2022-06-01,M1,q90,A03,-0.012001765214849316,False,False
2022-06-01,M1,q90,A04,0.01712705152060352,False,False
2022-06-01,M1,q90,A05,0.0,True,False
2022-06-01,M1,q90,B01,0.0,True,False
2022-06-01,M1,q90,B02,0.0,True,False
2022-06-01,M1,q90,B03,0.0,True,False
2022-06-01,M1,q90,C01,0.0,True,False
2022-06-01,M1,q90,C02,0.0,True,False
2022-06-01,M1,q90,C03,0.0,True,False
2022-06-01,M1,q90,D01,0.0012796622874714856,False,False
2022-06-01,M1,q90,D02,0.0,True,False
2022-06-01,M1,q90,D03,-0.010879834378839508,False,False
2022-06-01,M1,q90,E01,0.0,True,False
2022-06-01,M1,q90,F01,0.0,True,False
2022-06-01,M1,q90,F02,-0.007139756007083284,False,False
2022-06-01,M1,q90,F03,0.0,True,False
2022-06-01,M1,q90,F04,0.0,True,False
2022-06-01,M1,p10,A01,-0.18857526641157765,False,False
2022-06-01,M1,p10,A02,0.025363406987248555,False,False
2022-06-01,M1,p10,A03,-0.3282981865078181,False,False
2022-06-01,M1,p10,A04,0.22750209564029367,False,False
2022-06-01,M1,p10,A05,0.09804192722535303,False,False
2022-06-01,M1,p10,B01,0.08168980163763777,False,False
2022-06-01,M1,p10,B02,-0.18030586487561626,False,False
2022-06-01,M1,p10,B03,0.312419712210105,False,False
2022-06-01,M1,p10,C01,-0.03330545308582395,False,False
2022-06-01,M1,p10,C02,-0.07382159716005415,False,False
2022-06-01,M1,p10,C03,0.04935454302187687,False,False
2022-06-01,M1,p10,D01,0.11374368875474981,False,False
2022-06-01,M1,p10,D02,-0.14530256577436143,False,False
2022-06-01,M1,p10,D03,-0.3137026460390072,False,False
2022-06-01,M1,p10,E01,0.17729254383428716,False,False
2022-06-01,M1,p10,F01,0.24809244353240162,False,False
2022-06-01,M1,p10,F02,-0.07948185427623176,False,False
2022-06-01,M1,p10,F03,-0.1835029444092265,False,False
2022-06-01,M1,p10,F04,-0.2844512250266419,False,False
2022-06-01,M2,mu5,A01_spline_0,-0.02199197875754811,False,False
2022-06-01,M2,mu5,A01_spline_1,0.001349828665255556,False,False
2022-06-01,M2,mu5,A01_spline_2,-0.000797378481332938,False,False
2022-06-01,M2,mu5,A02_spline_0,0.005047631348340489,False,False
2022-06-01,M2,mu5,A02_spline_1,0.0033070528722240586,False,False
2022-06-01,M2,mu5,A02_spline_2,0.006266017539960407,False,False
2022-06-01,M2,mu5,A03_spline_0,-0.009633153194434592,False,False
2022-06-01,M2,mu5,A03_spline_1,0.003317826561209311,False,False
2022-06-01,M2,mu5,A03_spline_2,0.001001931364153422,False,False
2022-06-01,M2,mu5,A04_spline_0,0.001288769412674167,False,False
2022-06-01,M2,mu5,A04_spline_1,0.003559691885782989,False,False
2022-06-01,M2,mu5,A04_spline_2,-0.0011590921398142362,False,False
2022-06-01,M2,mu5,A05_spline_0,-0.005541657431639219,False,False
2022-06-01,M2,mu5,A05_spline_1,0.0026694970582255744,False,False
2022-06-01,M2,mu5,A05_spline_2,-0.00021131584384614672,False,False
2022-06-01,M2,mu5,B01_spline_0,-0.004392516623224909,False,False
2022-06-01,M2,mu5,B01_spline_1,-0.003359796863558166,False,False
2022-06-01,M2,mu5,B01_spline_2,3.4714996152537553e-05,False,False
2022-06-01,M2,mu5,B02_spline_0,-0.0006779996779121458,False,False
2022-06-01,M2,mu5,B02_spline_1,-0.00013133892000960967,False,False
2022-06-01,M2,mu5,B02_spline_2,0.002365935433003667,False,False
2022-06-01,M2,mu5,B03_spline_0,0.0049507789958693465,False,False
2022-06-01,M2,mu5,B03_spline_1,7.591727768028545e-05,False,False
2022-06-01,M2,mu5,B03_spline_2,0.00260878786183114,False,False
2022-06-01,M2,mu5,C01_spline_0,0.004739662879231825,False,False
2022-06-01,M2,mu5,C01_spline_1,-0.007777073336016211,False,False
2022-06-01,M2,mu5,C01_spline_2,-0.00397500001530664,False,False
2022-06-01,M2,mu5,C02_spline_0,0.001401365807273966,False,False
2022-06-01,M2,mu5,C02_spline_1,-0.003982130247504693,False,False
2022-06-01,M2,mu5,C02_spline_2,-0.0044874694825795345,False,False
2022-06-01,M2,mu5,C03_spline_0,-0.002304661256413542,False,False
2022-06-01,M2,mu5,C03_spline_1,-0.0025648136300152873,False,False
2022-06-01,M2,mu5,C03_spline_2,0.003642137951692088,False,False
2022-06-01,M2,mu5,D01_spline_0,-0.003958998406100653,False,False
2022-06-01,M2,mu5,D01_spline_1,0.0014564968872916291,False,False
2022-06-01,M2,mu5,D01_spline_2,-0.0037756259030044237,False,False
2022-06-01,M2,mu5,D02_spline_0,-0.0005887648043498088,False,False
2022-06-01,M2,mu5,D02_spline_1,-0.0013659539189679435,False,False
2022-06-01,M2,mu5,D02_spline_2,-0.003911798474180092,False,False
2022-06-01,M2,mu5,D03_spline_0,0.0019523464390289998,False,False
2022-06-01,M2,mu5,D03_spline_1,-0.003716816040009209,False,False
2022-06-01,M2,mu5,D03_spline_2,0.0010359065655973227,False,False
2022-06-01,M2,mu5,E01_spline_0,0.001290147286055592,False,False
2022-06-01,M2,mu5,E01_spline_1,0.0014683714118720824,False,False
2022-06-01,M2,mu5,E01_spline_2,-0.006805625829546245,False,False
2022-06-01,M2,mu5,F01_spline_0,-0.001996936425049745,False,False
2022-06-01,M2,mu5,F01_spline_1,0.0018643566711871447,False,False
2022-06-01,M2,mu5,F01_spline_2,-0.0010263097307669636,False,False
2022-06-01,M2,mu5,F02_spline_0,0.004424878331402522,False,False
2022-06-01,M2,mu5,F02_spline_1,-0.0050535573793838075,False,False
2022-06-01,M2,mu5,F02_spline_2,0.0028417014991632137,False,False
2022-06-01,M2,mu5,F03_spline_0,-0.0016197924987802438,False,False
2022-06-01,M2,mu5,F03_spline_1,-0.0010484655879948962,False,False
2022-06-01,M2,mu5,F03_spline_2,0.0007940494673792143,False,False
2022-06-01,M2,mu5,F04_spline_0,-0.006792351118855443,False,False
2022-06-01,M2,mu5,F04_spline_1,-0.0008272109975209,False,False
2022-06-01,M2,mu5,F04_spline_2,0.00016724298992356799,False,False
2022-06-01,M2,mu5,I01,-5.5146163949021734e-05,False,False
2022-06-01,M2,mu5,I02,0.0034035947132445843,False,False
2022-06-01,M2,mu5,I03,0.0012320115962548188,False,False
2022-06-01,M2,mu5,I04,0.0008720927993244643,False,False
2022-06-01,M2,mu5,I05,-0.010341989771781412,False,False
2022-06-01,M2,mu5,I06,-0.003948886074307984,False,False
2022-06-01,M2,q90,A01_spline_0,0.02991458540750025,False,False
2022-06-01,M2,q90,A01_spline_1,0.0,True,False
2022-06-01,M2,q90,A01_spline_2,0.0,True,False
2022-06-01,M2,q90,A02_spline_0,-0.0017117355119978784,False,False
2022-06-01,M2,q90,A02_spline_1,0.0,True,False
2022-06-01,M2,q90,A02_spline_2,0.0,True,False
2022-06-01,M2,q90,A03_spline_0,0.0064931885294839215,False,False
2022-06-01,M2,q90,A03_spline_1,0.0,True,False
2022-06-01,M2,q90,A03_spline_2,0.0,True,False
2022-06-01,M2,q90,A04_spline_0,0.0,True,False
2022-06-01,M2,q90,A04_spline_1,0.0,True,False
2022-06-01,M2,q90,A04_spline_2,0.0,True,False
2022-06-01,M2,q90,A05_spline_0,0.0024456984846618073,False,False
2022-06-01,M2,q90,A05_spline_1,0.0,True,False
2022-06-01,M2,q90,A05_spline_2,0.0,True,False
2022-06-01,M2,q90,B01_spline_0,0.0,True,False
2022-06-01,M2,q90,B01_spline_1,0.0,True,False
2022-06-01,M2,q90,B01_spline_2,0.0,True,False
2022-06-01,M2,q90,B02_spline_0,0.0,True,False
2022-06-01,M2,q90,B02_spline_1,0.0,True,False
2022-06-01,M2,q90,B02_spline_2,0.0,True,False
2022-06-01,M2,q90,B03_spline_0,-0.0013954643191079429,False,False
2022-06-01,M2,q90,B03_spline_1,0.0,True,False
2022-06-01,M2,q90,B03_spline_2,0.0,True,False
2022-06-01,M2,q90,C01_spline_0,-0.013023578277489544,False,False
2022-06-01,M2,q90,C01_spline_1,0.0,True,False
2022-06-01,M2,q90,C01_spline_2,0.0,True,False
2022-06-01,M2,q90,C02_spline_0,-0.002413173282723072,False,False
2022-06-01,M2,q90,C02_spline_1,0.0,True,False
2022-06-01,M2,q90,C02_spline_2,0.0,True,False
2022-06-01,M2,q90,C03_spline_0,0.0,True,False
2022-06-01,M2,q90,C03_spline_1,0.0,True,False
2022-06-01,M2,q90,C03_spline_2,0.0,True,False
2022-06-01,M2,q90,D01_spline_0,0.0,True,False
2022-06-01,M2,q90,D01_spline_1,0.0,True,False
2022-06-01,M2,q90,D01_spline_2,0.0,True,False
2022-06-01,M2,q90,D02_spline_0,0.00565722384164639,False,False
2022-06-01,M2,q90,D02_spline_1,0.0,True,False
2022-06-01,M2,q90,D02_spline_2,0.0,True,False
2022-06-01,M2,q90,D03_spline_0,0.0,True,False
2022-06-01,M2,q90,D03_spline_1,0.0014283493468320503,False,False
2022-06-01,M2,q90,D03_spline_2,0.0,True,False
2022-06-01,M2,q90,E01_spline_0,0.0,True,False
2022-06-01,M2,q90,E01_spline_1,0.0,True,False
2022-06-01,M2,q90,E01_spline_2,0.008410733318719164,False,False
